"Guid","AccountId","Application__c","Case_Checkbox__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
9010ba22-545e-4b0e-8543-338521c20790,0a5b812a-d57a-45ad-abaa-4465b1a265eb,"#N/A",false,"#N/A",d5aaaa5a-d28b-4c94-987a-8afe3870e384,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
90351759-c9a7-465b-8443-d8346d74e1cc,1b8d74dc-4925-4238-a0c2-dd630cac9fa4,"#N/A",false,"#N/A",7f07f456-c248-40de-9d07-467490f34546,Prefers Direct Phone Outreach,false,"#N/A",Medium,User didn't attend training,Pending Approval,Some fields not populating in Excel template,"#N/A","#N/A","#N/A",Problem,"#N/A"
90678e2c-9697-4803-8731-5a3cb5b1c804,8a658184-15cb-4edd-b20f-49f21cb8267a,"#N/A",false,"#N/A",940afaf0-5a96-4f51-898d-09730a1d9ac1,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
906dd06a-b033-4d13-aca7-762610174bb0,577696b1-fd4e-4fde-be06-87a531d68976,"#N/A",false,"#N/A",f0a8aca7-fc41-439b-85b3-466b6d72df10,User Needs Help,false,"#N/A",Medium,User didn't attend training,Escalated,No reports show when running Mail Merge,"#N/A","#N/A","#N/A",Problem,"#N/A"
909a343e-b1b8-4dff-ac09-fb82b8f7f08c,1ec93c6c-5a9b-46bd-a126-479b0e2f4d08,"#N/A",false,"#N/A",cc7b3697-4d9b-4d02-8888-6591aca12e27,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
90bd8e76-2f2c-4068-8f5e-e854e2c0e60d,59264a1a-301e-43c5-ba3c-5c4e8964e4a4,"#N/A",false,"#N/A",0325b296-cc3d-4811-ab5e-de416744de72,EMEA Case,false,"#N/A",Medium,User didn't attend training,Rejected,Use button with approval process,"#N/A","#N/A","#N/A",Problem,"#N/A"
90e7ccf2-8581-43ed-aaf9-a4ef6c45573e,a6cd4c93-1ecd-42b8-9e58-c0e36c33c120,"#N/A",false,"#N/A",28f0dff1-38e5-4edc-82a0-3094aec0fb17,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
90ffa907-9f56-44ff-8957-746f6b3253bc,0380d4fc-18b1-4c0f-9ab0-48b2db9470d8,"#N/A",false,"#N/A",e1321577-d8d9-4cee-95c2-4944d3793e71,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
91369cdf-1216-4faf-ba84-42f0acc63c4d,38d42ecd-2873-4e1f-b006-346f47baf663,"#N/A",false,"#N/A",b2e51900-8a57-40b0-8fa0-0c44e60b13ba,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
914f20c5-8499-4dc7-9c0c-aaad498990e1,9a3fd42c-49f5-4db4-948f-5048657614c0,"#N/A",false,"#N/A",420bf253-48d6-491b-9033-5f235ae25643,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9152ffef-46b7-40d1-b926-274a014cece6,6c40eb60-e11d-4540-98e6-11f5230fcf0a,"#N/A",false,"#N/A",5e0e53be-f407-4dd2-aaa6-f8e26f580616,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
917d0355-dd05-4f4d-8758-d417a8a66edf,f068abdc-fe45-4877-a6de-1339dbf4968e,"#N/A",false,"#N/A",e9c198b5-19f9-425e-9bd4-686911317ab6,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
91a635ab-380f-4f69-9ebe-2e8a61f12559,3abb8f98-ebce-48e0-80f5-d1830442dbc7,"#N/A",false,"#N/A",d7098ecf-8046-435a-8fa8-bbbc092b855b,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
91e428f9-8420-41ae-8b33-c29005d80076,75223672-eca6-4901-affb-b9e0802b8b02,"#N/A",false,"#N/A",d73374b8-e8a8-4b85-b10b-e63a3c78772b,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
92222d5c-2d13-405a-87f6-e9234d815389,1fec62f4-b882-49b5-b174-4c714659b1f4,"#N/A",false,"#N/A",2a127d25-3faf-4311-b349-54e20098b5cf,EMEA Case,false,"#N/A",Medium,Complex functionality,On Hold,How to dynamically select templates?,"#N/A","#N/A","#N/A",Question,"#N/A"
92855de0-f9f4-4976-8615-d127df2c92db,9b4229d1-5284-450e-878f-5ca218c600e4,"#N/A",false,"#N/A",46a9ca04-15ee-4711-a26c-e6b7df3dc8a7,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
92b29198-6a99-4491-bfb9-840d6328bf93,de6ee9db-87da-42bb-ba8d-6086945aa100,"#N/A",false,"#N/A",b725a3a5-4c35-4160-82e1-bd58168cc3af,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
92bf715d-aa9b-4e76-b838-1614e0e57263,dd90385a-7ddb-4788-a342-7d37bfbcf194,"#N/A",false,"#N/A",14c1fc3e-3438-42b6-84a4-23473bf40b6f,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
92c43365-44a2-49fa-8467-90cc05057ffb,8372b05d-3a7e-4d05-8dd6-9e45dc97a56c,"#N/A",false,"#N/A",0e964072-cb66-4369-820c-6ffb0b280dac,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
92cae5c5-dbb0-4037-aa2d-2b0580ab11ce,700139d5-522a-4be5-98d1-467b9aa1ac77,"#N/A",false,"#N/A",ec26d6a1-e5c4-4a8f-99b4-cda4cf5ab35c,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
92dfab4c-1567-42a9-82bd-14ff0645b0c3,57afd48c-78fe-43bc-9bd2-5369132cf8cb,"#N/A",false,"#N/A",f55afd25-85f2-4614-a597-013fbc28835f,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
930dedb4-4969-49c8-bab6-793e756e1353,7eec69d5-c57b-41a2-888b-9d1a16aebb06,"#N/A",false,"#N/A",82dff51f-f5f1-4873-9adb-3b22ac75d06d,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9318c455-3446-48bf-bd50-8891c757c7af,55252f06-931d-4291-a2dd-f453b0cd1ece,"#N/A",false,"#N/A",c9ca622d-8539-4179-b79c-c0ccfa9e6fae,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
934d5be4-5e5b-44ce-80b8-e0126b20530b,6280acc1-a003-47ec-96c9-e776e330c88a,"#N/A",false,"#N/A",18e6cfd5-3548-40ed-b743-8b443b5b29cb,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
936a0ac3-8e56-43d9-b61d-a9c5e999e73f,e9bc4aa7-d424-4bd6-9cab-2a74044f6ce4,"#N/A",false,"#N/A",756c7e3e-de16-4ce6-be33-70f429fb9464,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Pending Approval,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
936fe64d-4874-4955-a479-5c471873e050,693c3e37-5bc6-44c4-a96e-afc43266fbca,"#N/A",false,"#N/A",10223e4c-d0fb-4a5e-a9d1-0044e87e3cda,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
93f07e51-737b-4f23-a43c-d89849aaf409,38d42ecd-2873-4e1f-b006-346f47baf663,"#N/A",false,"#N/A",1937b3d2-1495-466e-934f-31102cbe7972,User Needs Help,false,"#N/A",Medium,Complex functionality,New,Template output to PDF includes highlighting when shouldn't /   setup,"#N/A","#N/A","#N/A",Problem,"#N/A"
94212894-27c6-480f-b253-ac300c351b9a,6bdb41de-9f1d-4207-ba4a-b6f70d0f5ef9,"#N/A",false,"#N/A",5dd5ec6e-c5ae-4f97-b299-4f0d4d1d2025,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9443034b-9baa-4417-88b2-1bce1c9df41e,a81e9197-f0f4-4ed5-90bf-11a2b5cfad59,"#N/A",false,"#N/A",43c9e11c-e804-44ca-8aa9-2150c12cb99d,Prefers Direct Phone Outreach,false,"#N/A",Medium,Complex functionality,On Hold,Expand Template Functionality,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
946a3acd-900b-4414-a0f5-c06933bed03c,61d91b5b-68cc-4a16-9d73-6036cb467cfe,"#N/A",false,"#N/A",73f97550-aa0b-4441-ad8a-bc3f674a9cce,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
94ed17ff-ab3c-4142-9532-eb784bd760d2,81e4055e-519e-4147-a226-564efccfe2de,"#N/A",false,"#N/A",03bea543-1213-4f6b-944c-3026f25fd624,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
95920a2b-f4a5-4f0c-b649-348b0a2c8ae7,bf628e49-41f3-4ce8-a940-7f2fa1a9007a,"#N/A",false,"#N/A",d8c993ba-5cc6-444d-91a8-7efc3d1d4a1e,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
95a9a885-47f6-4082-94f9-c36ed92f4fb9,ead26006-6382-46b8-8702-b74a2e5cffae,"#N/A",false,"#N/A",8c709e3e-c4e5-4333-b627-e8f8b9007df2,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
95bb474c-0c80-460f-81d8-07dd8c027f0a,a907dd03-3aa1-4ffc-a447-71616f7d1a30,"#N/A",false,"#N/A",c363fb48-124d-4156-8c84-8c695f1f4ca3,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
95bf9ef4-cc22-4858-b4b0-52d9eecec202,d549e4ad-fc79-4b02-b115-9a3d64ee3b6d,"#N/A",false,"#N/A",f9370da8-1b85-4ba0-82a6-a6823b63b4e2,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
95fd5dad-21d2-492e-a942-26e014eeeb57,a81e9197-f0f4-4ed5-90bf-11a2b5cfad59,"#N/A",false,"#N/A",14fb904d-1cf1-4991-9b2b-2425b19d9f54,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
96256417-7736-464f-979c-3cc7b4d337ef,65b06c3b-022a-453c-98da-c989971b4ebf,"#N/A",false,"#N/A",17db0d39-56c6-4461-a837-f43bcb3eb7c7,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
962aeb57-6cf5-4577-b2da-0c1acfcbfded,b2edde34-c7db-44f9-bb20-6579f29ba9ed,"#N/A",false,"#N/A",e128763f-0893-4d04-a785-6450cccdc0ae,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9650fa51-e12a-4756-969b-c7ca22990a63,0380d4fc-18b1-4c0f-9ab0-48b2db9470d8,"#N/A",false,"#N/A",7e98a3f4-8c9d-4329-96d5-0c3f6eaf53af,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9659d1cf-efdb-4616-9fea-92638d241e75,f3b72021-3233-4c36-b647-c189f0201547,"#N/A",false,"#N/A",907338a0-8036-43d6-9e81-8fffc17466f2,"#N/A",false,"#N/A",Medium,"#N/A",New,Please update my profile access,"#N/A","#N/A","#N/A",Problem,"#N/A"
96831109-0951-4612-a081-272f5de565cf,ed7f386b-6f17-49a1-8376-02084bafcb25,"#N/A",false,"#N/A",de263122-0acb-4114-b24f-fcb94f8cbd8f,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
969e2a8d-8216-4144-8427-f7763c0a9d90,38d42ecd-2873-4e1f-b006-346f47baf663,"#N/A",false,"#N/A",ad901aaf-18cb-43c5-b943-d75dada628cb,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
96ab2354-9617-4fc2-b5cb-ab1db6b53d34,f068abdc-fe45-4877-a6de-1339dbf4968e,"#N/A",false,"#N/A",a1811ab8-5b41-4cb6-a845-9599e64a71cc,EMEA Case,false,"#N/A",Medium,Instructions not clear,Closed,Adding Parameters to Button,"#N/A","#N/A","#N/A",Question,"#N/A"
96b528ef-cb67-4296-869a-7a7fb4e78659,dbcb2f95-52d2-48ce-b0e0-01c5845a6277,"#N/A",false,"#N/A",f2e08c1f-b733-4bce-a1ea-5d97d53d141e,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
96ff9bd0-7933-4f17-9efa-1b18b8a19ae9,11f964fb-f4f9-44aa-94b8-fa04f41c1070,"#N/A",false,"#N/A",3e92018b-b4aa-44f4-a153-55a9d3e0d941,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
9702d3f3-2fb8-4054-b7bd-4a50a3260f93,0b7d7759-4eb3-40bf-a14b-187b426dfde9,"#N/A",false,"#N/A",a47f8a25-381c-449b-bb45-467753679390,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9755b00f-5c77-4581-927c-e4064831a926,3e589d45-2496-4353-81e9-3a096375a335,"#N/A",false,"#N/A",11644b20-b410-42d0-bec8-facd94d363b9,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
976671c2-44f3-4361-b31f-554c023a719c,11f964fb-f4f9-44aa-94b8-fa04f41c1070,"#N/A",true,"#N/A",d6d2403c-21fe-45d0-9ea3-7c68cbc7d5af,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
976e784e-bb24-4161-8f16-f4c37da71bc4,dbcb2f95-52d2-48ce-b0e0-01c5845a6277,"#N/A",false,"#N/A",32bf1a15-d472-4828-bc49-cc9ee69cba72,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
97837f0e-5ab1-4884-ba9e-cd8510f0cbe8,5346f59f-31de-4251-b8bf-8e8ef12d3ba5,"#N/A",false,"#N/A",41b0ffb4-a600-47bd-a0a9-2bb09f3ae88d,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
97a47b57-83f7-412e-8e1b-5b89d5d0cff1,ead26006-6382-46b8-8702-b74a2e5cffae,"#N/A",false,"#N/A",ad901aaf-18cb-43c5-b943-d75dada628cb,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
97d3b97d-2301-4d36-a524-f9ae9189d463,fa068bc0-228d-40f6-bce7-6fbbfe0532da,"#N/A",false,"#N/A",2e57a15e-c66d-40aa-8f62-211611db1da7,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
97d80a9c-abe8-440e-9f0c-c7d5828a5f94,38d42ecd-2873-4e1f-b006-346f47baf663,"#N/A",false,"#N/A",0f8662de-91dd-4076-9091-43e20d82d92c,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
97dbae58-df5f-41c5-8056-db10e3a399ed,e4257256-fb15-43e0-8a17-cc1c90bb9de4,"#N/A",false,"#N/A",fec39ed1-a566-48ad-baf0-6cb5d15ba9c8,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
9811beef-8807-4a78-8db3-a741833d5a15,18d8ad3e-ff5c-4693-be3b-b16fec484f41,"#N/A",false,"#N/A",a9f4fd5b-8fcc-4213-afdf-d215eee9978a,Prefers Direct Phone Outreach,false,"#N/A",Medium,New problem,Closed,Error Messages - Slow / not responding,"#N/A","#N/A","#N/A",Problem,"#N/A"
98232747-d77e-4276-a87e-cd5e0603d8a9,f068abdc-fe45-4877-a6de-1339dbf4968e,"#N/A",false,"#N/A",c38120c0-8dfb-499b-b7d0-5490676c972b,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
98447472-48cb-4a38-9468-1fd0a6eca253,7eec69d5-c57b-41a2-888b-9d1a16aebb06,"#N/A",false,"#N/A",8ea92217-c29a-49a1-a76a-1ab76698342b,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
99083944-2c13-4e52-80f1-289c07470155,6126ee6e-2a3f-44ae-b350-5e9db44b8956,"#N/A",false,"#N/A",70110d46-5c66-4f7e-a7e1-9f0c32ac4879,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
991e90cc-d230-470f-93a3-c585407f4224,5ff58f44-06ae-46a4-ab21-8a33cd7ff265,"#N/A",false,"#N/A",503ccb87-8a00-4afb-bd13-1eba097e3251,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9924f855-4b95-49d5-8f5d-237cf103c1b9,472f415d-678d-4f6c-ad95-3ba0b32c84b1,"#N/A",false,"#N/A",95566635-121a-4fab-9d96-5b5894f8ec38,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
993f82d9-11ec-4fb6-9c39-ea12038fa376,f394c477-1fc8-4042-a019-34fc2ecf2cea,"#N/A",false,"#N/A",5a059a57-7c02-48cf-bcfa-f03080da9b46,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
996db759-e034-4cf8-a691-ee7e8ef7e729,59264a1a-301e-43c5-ba3c-5c4e8964e4a4,"#N/A",false,"#N/A",833524fa-77e7-4b28-9dd1-4bab18e08ed1,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
997427dd-e004-46fd-832b-47a5b5257878,94be5959-c3d8-4953-aa63-b35a48dbf95b,"#N/A",false,"#N/A",8d60d882-9dd9-4803-afbe-d237b66209d7,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
9984d777-ddbd-4725-855a-1bc2251d7bbc,120341ec-0407-4a7e-8735-24750b718b17,"#N/A",false,"#N/A",3e329ea2-c3bf-4133-aa70-1f9fa489f92f,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
99911655-84ae-4c3d-a998-20e2590b052c,233f0b1a-050e-44aa-9620-8148e133d08c,"#N/A",false,"#N/A",8668839a-146f-495f-93a5-b27613fdc4a2,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
99a50eab-2dc4-4f51-a9bc-8ab788e4e704,decbf90c-0dd5-466c-8deb-a05452591608,"#N/A",false,"#N/A",ca91311d-af24-4c88-8901-e437d02828da,"#N/A",false,"#N/A",Medium,User didn't attend training,Escalated,Phones busy,"#N/A","#N/A","#N/A",Question,"#N/A"
